SECTION,STATION,SIGNAL NAME,CUMMULATIVE DISTANT(IN Meter)
USL-DURG,NPI,IBH SIG,43209.00
USL-DURG,NPI,L XING:382,43794.00
USL-DURG,NPI,BYT DISTANT,45960.00
USL-DURG,NPI,INNR DIST,47018.00
USL-DURG,NPI,NEU SEC,47535.00
USL-DURG,NPI,BYT HOME,48563.00
USL-DURG,BYT,BYT STR,49911.00
USL-DURG,BYT,BYT INT STR,51008.00
USL-DURG,BYT,L XING:385,51159.00
USL-DURG,BYT,BYT ADV STR,51379.00
USL-DURG,BYT,GATE SIG,52995.00
USL-DURG,BYT,L XING:386,53176.00
USL-DURG,BYT,GATE INNR DIST,53749.00
USL-DURG,BYT,GATE SIG,54751.00
USL-DURG,BYT,L XING:387,54930.00
USL-DURG,BYT,IB DIST,55757.00
USL-DURG,BYT,IB-INR-DIST,56795.00
USL-DURG,BYT,IBH SIG,57824.00
USL-DURG,BYT,L XING:389,59167.00
USL-DURG,BYT,HN EAST DIST,60040.00
USL-DURG,BYT,HN INNR DIST,61041.00
USL-DURG,BYT,HN EAST HOME,62383.00
USL-DURG,BYT,L XING:390,62964.00
USL-DURG,BYT,HN HOME,63835.00
USL-DURG,HN,HN STR,65003.00
USL-DURG,HN,L XING:391,65214.00
USL-DURG,HN,HN ADV STR,65607.00
USL-DURG,HN,GATE SIG,66549.00
USL-DURG,HN,L XING:392,66782.00
USL-DURG,HN,IB DIST,67214.00
USL-DURG,HN,IB-INR-DIST,68295.00
USL-DURG,HN,IBH SIG,69310.00
USL-DURG,HN,L XING:394,70545.00
USL-DURG,HN,L XING:395,71642.00
USL-DURG,HN,TLD DISTANT,72007.00
USL-DURG,HN,TLD INNR DIST,73099.00
USL-DURG,HN,NEU SEC,73453.00
USL-DURG,HN,TLD HOME,74345.00
USL-DURG,TLD,TLD STR,75812.00
USL-DURG,TLD,L XING:398,75994.00
USL-DURG,TLD,TLD ADV STR,76147.00
USL-DURG,TLD,BKTHE DISTANT,77383.00
USL-DURG,TLD,L XING:399,77564.00
USL-DURG,TLD,BKTHE INNR DIST,78344.00
USL-DURG,TLD,BKTHE HOME,79517.00
USL-DURG,BKTHE,BKTHE STR,80538.00
USL-DURG,BKTHE,BKTHW HOME,81992.00
USL-DURG,BKTHW,BKTHW STR,82780.00
USL-DURG,BKTHW,GATE SIG,83021.00
USL-DURG,BKTHW,L XING:401,83230.00
USL-DURG,BKTHW,GATE INNR DIST,84336.00
USL-DURG,BKTHW,GATE SIG,85401.00
USL-DURG,BKTHW,L XING:403,85578.00
USL-DURG,BKTHW,IBH SIG,86400.00
USL-DURG,BKTHW,GATE SIG,87261.00
USL-DURG,BKTHW,L XING:404,87467.00
USL-DURG,BKTHW,SLH HOME,88676.00
USL-DURG,SLH,SLH STR,90164.00
USL-DURG,SLH,L XING:405,90438.00
USL-DURG,SLH,SLH ADV STR,90680.00
USL-DURG,SLH,L XING:406,92120.00
USL-DURG,SLH,IB DIST,94128.00
USL-DURG,SLH,IB-INR-DIST,95159.00
USL-DURG,SLH,IBH SIG,96191.00
USL-DURG,SLH,MDH DISTANT,98576.00
USL-DURG,SLH,MDH INNR DIST,99475.00
USL-DURG,SLH,MDH HOME,100412.00
USL-DURG,MDH,MDH STR,101501.00
USL-DURG,MDH,MDH ADV STR,101994.00
USL-DURG,MDH,IB DIST,102723.00
USL-DURG,MDH,IB-INR-DIST,103697.00
USL-DURG,MDH,IBH SIG,105057.00
USL-DURG,MDH,URK INNR DIST,105982.00
USL-DURG,MDH,NEU SEC,106397.00
USL-DURG,MDH,URK HOME,107147.00
USL-DURG,MDH,L XING:414,107699.00
USL-DURG,URK,URK STR,108830.00
USL-DURG,URK,URK ADV STR,109371.00
USL-DURG,URK,L XING:415,109408.00
USL-DURG,URK,GATE INNR,110407.00
USL-DURG,URK,WRS PH,110819.00
USL-DURG,URK,GATE SIG,111309.00
USL-DURG,URK,L XING:417,111504.00
USL-DURG,URK,R HOME,112338.00
USL-DURG,R,R STR,113782.00
USL-DURG,R,R ADV STR,114445.00
USL-DURG,R,A:A401,115605.00
USL-DURG,R,SRWN PH,116457.00
USL-DURG,R,SA G:A399,116615.00
USL-DURG,R,L XING:419,116803.00
USL-DURG,R,A:A397,117740.00
USL-DURG,R,SZB HOME,118862.00
USL-DURG,SZB,SZB STR,120049.00
USL-DURG,SZB,SZB ADV STR,120654.00
USL-DURG,SZB,NEU SEC,121287.00
USL-DURG,SZB,A:A395,121788.00
USL-DURG,SZB,A:A393,122736.00
USL-DURG,SZB,SA G:A391,124371.00
USL-DURG,SZB,L XING:429,124572.00
USL-DURG,SZB,KMI HOME,124805.00
USL-DURG,KMI,KMI STR,126165.00
USL-DURG,KMI,KMI ADV STR,126734.00
USL-DURG,KMI,L XING:430,126826.00
USL-DURG,KMI,A:A389,127969.00
USL-DURG,KMI,A:A387,129162.00
USL-DURG,KMI,CCBIN HOME,130267.00
USL-DURG,CCBIN,CCBIN STR,130790.00
USL-DURG,CCBIN,GCBIN HOME,131874.00
USL-DURG,GCBIN,GCBIN STR,132839.00
USL-DURG,GCBIN,GCBIN ADV STR,133355.00
USL-DURG,GCBIN,A:A385,134339.00
USL-DURG,GCBIN,BIA HOME,135542.00
USL-DURG,BIA,BIA STR,137164.00
USL-DURG,BIA,BIA ADV STR,137916.00
USL-DURG,BIA,NEU SEC,138493.00
USL-DURG,BIA,SA G:A379,139361.00
USL-DURG,BIA,L XING:440,139704.00
USL-DURG,BIA,A:A377,140744.00
USL-DURG,BIA,BPHB PH,141532.00
USL-DURG,BIA,A:A375,141953.00
USL-DURG,BIA,A:A373,143227.00
USL-DURG,BIA,BQR HOME,144434.00
USL-DURG,BQR,BQR STR,146194.00
USL-DURG,BQR,BQR ADV STR,146763.00
USL-DURG,BQR,DLBS HOME,148243.00
USL-DURG,BQR,DURG HOME,149157.00
USL-DURG,BQR,DURG INT HOME,149527.00
USL-DURG,DURG,DURG STR,150869.00
DURG-RIG,DURG,DURG STR,0.00
DURG-RIG,DURG,DURG INT STR,484.00
DURG-RIG,DURG,DURG ADV STR,750.00
DURG-RIG,DURG,DLBS HOME,1334.00
DURG-RIG,DURG,DLBS STR,2319.00
DURG-RIG,DURG,BQR HOME,3295.00
DURG-RIG,BQR,BQR STR,4444.00
DURG-RIG,BQR,BQR ADV STR,5248.00
DURG-RIG,BQR,A:A374,6422.00
DURG-RIG,BQR,A:A376,7745.00
DURG-RIG,BQR,BPHB PH,8418.00
DURG-RIG,BQR,A:A378,8825.00
DURG-RIG,BQR,SA G:A380,9878.00
DURG-RIG,BQR,L XING:440,10154.00
DURG-RIG,BQR,A:A382,10910.00
DURG-RIG,BQR,NEU SEC,11321.00
DURG-RIG,BQR,BIA HOME,11897.00
DURG-RIG,BQR,BIA REP,13232.00
DURG-RIG,BIA,BIA STR,13750.00
DURG-RIG,BIA,BIA ADV STR,14181.00
DURG-RIG,BIA,DBEC HOME,15648.00
DURG-RIG,BIA,DBEC STR,16976.00
DURG-RIG,BIA,DBEC ADV STR,17447.00
DURG-RIG,BIA,DCBIN HOME,17629.00
DURG-RIG,DCBIN,DCBIN STR,18637.00
DURG-RIG,DCBIN,DCBIN ADV STR,18923.00
DURG-RIG,DCBIN,A:A388,20109.00
DURG-RIG,DCBIN,ACBIN HOME,21185.00
DURG-RIG,ACBIN,ACBIN STR,22260.00
DURG-RIG,ACBIN,ACBIN ADV STR,22496.00
DURG-RIG,ACBIN,KMI HOME,22991.00
DURG-RIG,ACBIN,L XING:430,23164.00
DURG-RIG,KMI,KMI STR,24524.00
DURG-RIG,KMI,KMI ADV STR,24934.00
DURG-RIG,KMI,L XING:429,25208.00
DURG-RIG,KMI,A:A394,26340.00
DURG-RIG,KMI,A:A396,27701.00
DURG-RIG,KMI,NEU SEC,28592.00
DURG-RIG,KMI,SZB HOME,29144.00
DURG-RIG,SZB,SZB STR,30512.00
DURG-RIG,SZB,SZB ADV STR,31146.00
DURG-RIG,SZB,A:A398,32155.00
DURG-RIG,SZB,SA G:A400,32846.00
DURG-RIG,SZB,L XING:419,33066.00
DURG-RIG,SZB,SRWN PH,33495.00
DURG-RIG,SZB,A:A402,34229.00
DURG-RIG,SZB,R HOME,35229.00
DURG-RIG,R,R STR,36629.00
DURG-RIG,R,R ADV STR,37249.00
DURG-RIG,R,GATE SIG,38007.00
DURG-RIG,R,L XING:417,38196.00
DURG-RIG,R,WRS PH,38934.00
DURG-RIG,R,URK INNR,39113.00
DURG-RIG,R,URK HOME,40100.00
DURG-RIG,R,L XING:415,40329.00
DURG-RIG,URK,URK STR,41631.00
DURG-RIG,URK,L XING:414,42000.00
DURG-RIG,URK,URK ADV STR,42473.00
DURG-RIG,URK,NEU SEC,43045.00
DURG-RIG,URK,IB-INR-DIST,43560.00
DURG-RIG,URK,IBH SIG,44570.00
DURG-RIG,URK,MDH DIST,45552.00
DURG-RIG,URK,MDH INNR DIST,46533.00
DURG-RIG,URK,MDH HOME,47668.00
DURG-RIG,MDH,MDH STR,49065.00
DURG-RIG,MDH,MDH ADV STR,49397.00
DURG-RIG,MDH,IB DIST,52206.00
DURG-RIG,MDH,IB INNR DIST,53088.00
DURG-RIG,MDH,IBH SIG,54177.00
DURG-RIG,MDH,SLH DISTANT,57178.00
DURG-RIG,MDH,L XING:406,57969.00
DURG-RIG,MDH,SLH INNR DIST,58198.00
DURG-RIG,MDH,SLH HOME,59355.00
DURG-RIG,MDH,L XING:405,59711.00
DURG-RIG,SLH,SLH STR,60823.00
DURG-RIG,SLH,SLH ADV STR,61301.00
DURG-RIG,SLH,GATE SIG,62518.00
DURG-RIG,SLH,L XING:404,62702.00
DURG-RIG,SLH,IBH SIG,63522.00
DURG-RIG,SLH,GATE SIG,64344.00
DURG-RIG,SLH,L XING:403,64532.00
DURG-RIG,SLH,GATE INNR,65728.00
DURG-RIG,SLH,GATE SIG,66709.00
DURG-RIG,SLH,L XING:401,66891.00
DURG-RIG,SLH,BKTHW HOME,67164.00
DURG-RIG,BKTHW,BKTHW STR,67831.00
DURG-RIG,BKTHW,BKTHE HOME,69383.00
DURG-RIG,BKTHE,BKTHE STR,70545.00
DURG-RIG,BKTHE,TLD DISTANT,71658.00
DURG-RIG,BKTHE,L XING:399,72568.00
DURG-RIG,BKTHE,TLD INNR DIST,72658.00
DURG-RIG,BKTHE,TLD HOME,73919.00
DURG-RIG,BKTHE,L XING:398,74158.00
DURG-RIG,TLD,TLD STR,75127.00
DURG-RIG,TLD,TLD ADV STR,75760.00
DURG-RIG,TLD,NEU SEC,77129.00
DURG-RIG,TLD,IB DIST,77568.00
DURG-RIG,TLD,L XING:395,78528.00
DURG-RIG,TLD,L XING:394,79594.00
DURG-RIG,TLD,GATE DIST,81109.00
DURG-RIG,TLD,GATE INNR DIST,82232.00
DURG-RIG,TLD,GATE SIG,83224.00
DURG-RIG,TLD,L XING:392,83426.00
DURG-RIG,TLD,HN HOME,84438.00
DURG-RIG,TLD,L XING:391,85002.00
DURG-RIG,TLD,HN REP,85446.00
DURG-RIG,HN,HN STR,85920.00
DURG-RIG,HN,HN INT STR,86830.00
DURG-RIG,HN,HN INT STR,87193.00
DURG-RIG,HN,L XING:390,87323.00
DURG-RIG,HN,HN ADV STR,87790.00
DURG-RIG,HN,IB DIST,90584.00
DURG-RIG,HN,L XING:389,91000.00
DURG-RIG,HN,IB-INR-DIST,91654.00
DURG-RIG,HN,IBH SIG,92648.00
DURG-RIG,HN,GATE INNR DIST,94030.00
DURG-RIG,HN,GATE SIG,95053.00
DURG-RIG,HN,L XING:387,95232.00
DURG-RIG,HN,GATE INNR DIST,95796.00
DURG-RIG,HN,GATE SIG,96844.00
DURG-RIG,HN,L XING:386,97021.00
DURG-RIG,HN,BYT INNR DIST,97833.00
DURG-RIG,HN,BYT HOME,98932.00
DURG-RIG,HN,L XING:385,99065.00
DURG-RIG,HN,BYT INT HOME,99940.00
DURG-RIG,BYT,BYT STR,101159.00
DURG-RIG,BYT,BYT ADV STR,101811.00
DURG-RIG,BYT,NEU SEC,103271.00
DURG-RIG,BYT,IB DIST,104254.00
DURG-RIG,BYT,IB-INR-DIST,105349.00
DURG-RIG,BYT,L XING:382,106468.00
DURG-RIG,BYT,IBH SIG,106712.00
DURG-RIG,BYT,GATE DIST,108254.00
DURG-RIG,BYT,GATE INNR DIST,109266.00
DURG-RIG,BYT,GATE SIG,110284.00
DURG-RIG,BYT,L XING:380,110520.00
DURG-RIG,BYT,NPI DISTANT,112318.00
DURG-RIG,BYT,L XING:379,112749.00
DURG-RIG,BYT,NPI INNR DIST,113555.00
DURG-RIG,BYT,NPI HOME,114630.00
DURG-RIG,NPI,NPI STR,115995.00
DURG-RIG,NPI,L XING:378,116199.00
DURG-RIG,NPI,NPI ADV STR,116673.00
DURG-RIG,NPI,A:AR62,117928.00
DURG-RIG,NPI,NEU SEC,118662.00
DURG-RIG,NPI,A:AR58,119287.00
DURG-RIG,NPI,A:AR54,120592.00
DURG-RIG,NPI,A:AR46,121997.00
DURG-RIG,NPI,SA G:AR42,123392.00
DURG-RIG,NPI,L XING:376,123766.00
DURG-RIG,NPI,DGS HOME,124311.00
DURG-RIG,DGS,DGS STR,125722.00
DURG-RIG,DGS,DGS ADV STR,126209.00
DURG-RIG,DGS,SA G:AR38,126531.00
DURG-RIG,DGS,L XING:375,126722.00
DURG-RIG,DGS,A:AR34,127451.00
DURG-RIG,DGS,A:AR30,128420.00
DURG-RIG,DGS,SA G:AR26,129497.00
DURG-RIG,DGS,L XING:374,129692.00
DURG-RIG,DGS,BYL HOME,130321.00
DURG-RIG,DGS,L XING:373,131065.00
DURG-RIG,BYL,BYL STR,132212.00
DURG-RIG,BYL,BYL ADV STR,132640.00
DURG-RIG,BYL,SA G:AR22,133183.00
DURG-RIG,BYL,L XING:372,133419.00
DURG-RIG,BYL,A:AR18,134478.00
DURG-RIG,BYL,A:AR14,135532.00
DURG-RIG,BYL,A:AR10,137205.00
DURG-RIG,BYL,A:AR6,138234.00
DURG-RIG,BYL,DPH HOME,139551.00
DURG-RIG,DPH,DPH STR,141056.00
DURG-RIG,DPH,DPH ADV STR,141504.00
DURG-RIG,DPH,A:AR2,142610.00
DURG-RIG,DPH,NEU SEC,143223.00
DURG-RIG,DPH,BSP HOME,143822.00
DURG-RIG,DPH,BSP INT HOME,145387.00
DURG-RIG,DPH,BSP INT HOME,146974.00
DURG-RIG,BSP,BSP STR,148122.00
DURG-RIG,BSP,BSP ADV STR,149066.00
DURG-RIG,BSP,A:AJ2,150026.00
DURG-RIG,BSP,A:AJ6,151352.00
DURG-RIG,BSP,GTW HOME,152463.00
DURG-RIG,GTW,GTW STR,154212.00
DURG-RIG,GTW,GTW INT STR,155377.00
DURG-RIG,GTW,GTW ADV STR,155640.00
DURG-RIG,GTW,A:AJ10,156941.00
DURG-RIG,GTW,A:AJ14,158003.00
DURG-RIG,GTW,SAG:AJ18,159124.00
DURG-RIG,GTW,L XING:361,159323.00
DURG-RIG,GTW,NEU SEC AHEAD,159903.00
DURG-RIG,GTW,JRMG HOME,160295.00
DURG-RIG,JRMG,JRMG STR,161424.00
DURG-RIG,JRMG,L XING:360,161597.00
DURG-RIG,JRMG,JRMG ADV STR,161690.00
DURG-RIG,JRMG,A:AJ22,162789.00
DURG-RIG,JRMG,A:AJ26,164050.00
DURG-RIG,JRMG,A:AJ30,165331.00
DURG-RIG,JRMG,A:AJ34,166790.00
DURG-RIG,JRMG,KTSH,167593.00
DURG-RIG,JRMG,A:AJ38,167947.00
DURG-RIG,JRMG,A:AJ42,169140.00
DURG-RIG,JRMG,A:AJ46,170239.00
DURG-RIG,JRMG,L XING:355,170464.00
DURG-RIG,JRMG,LATIA HOME,171759.00
DURG-RIG,JRMG,L XING:354,171968.00
DURG-RIG,LATIA,LATIA STR,172194.00
DURG-RIG,LATIA,AKT HOME,173482.00
DURG-RIG,AKT,AKT STR,175208.00
DURG-RIG,AKT,AKT ADV STR,175336.00
DURG-RIG,AKT,A:AJ52,176140.00
DURG-RIG,AKT,SAG:AJ56,176619.00
DURG-RIG,AKT,L XING:351,176815.00
DURG-RIG,AKT,A:AJ60,177669.00
DURG-RIG,AKT,A:AJ64,178743.00
DURG-RIG,AKT,A:AJ68,179958.00
DURG-RIG,AKT,SAG:AJ72,181034.00
DURG-RIG,AKT,KPNA,181398.00
DURG-RIG,AKT,A:AJ76,182406.00
DURG-RIG,AKT,NEU SEC AHEAD,183312.00
DURG-RIG,AKT,A:AJ80,183823.00
DURG-RIG,AKT,A:AJ84,185105.00
DURG-RIG,AKT,A:AJ88,186445.00
DURG-RIG,AKT,NIA HOME,187692.00
DURG-RIG,AKT,L XING:345,188834.00
DURG-RIG,NIA,NIA STR,189964.00
DURG-RIG,NIA,NIA ADV STR,190436.00
DURG-RIG,NIA,A:AJ92,191257.00
DURG-RIG,NIA,A:AJ96,192195.00
DURG-RIG,NIA,A:AJ100,193400.00
DURG-RIG,NIA,A:AJ104,194380.00
DURG-RIG,NIA,A:AJ108,195458.00
DURG-RIG,NIA,A:AJ112,196490.00
DURG-RIG,NIA,A:AJ116,197966.00
DURG-RIG,NIA,CPH HOME,199429.00
DURG-RIG,NIA,L XING:338,199534.00
DURG-RIG,CPH,CPH STR,200888.00
DURG-RIG,CPH,CPH ADV STR,201448.00
DURG-RIG,CPH,NEU SEC AHEAD,201877.00
DURG-RIG,CPH,GATE SIG,202115.00
DURG-RIG,CPH,L XING:336,202331.00
DURG-RIG,CPH,L XING:335,203133.00
DURG-RIG,CPH,GATE DIST,203698.00
DURG-RIG,CPH,GATE INNR DIST,204615.00
DURG-RIG,CPH,GATE SIG,205580.00
DURG-RIG,CPH,L XING:334,205796.00
DURG-RIG,CPH,SGRD HOME,206857.00
DURG-RIG,SGRD,SGRD STR,208402.00
DURG-RIG,SGRD,SGRD ADV STR,208794.00
DURG-RIG,SGRD,SGRD PH,208855.00
DURG-RIG,SGRD,BUA DIST,211986.00
DURG-RIG,SGRD,BUA INNR DIST,213021.00
DURG-RIG,SGRD,BUA HOME,214097.00
DURG-RIG,BUA,BUA STR,215870.00
DURG-RIG,BUA,L XING:328,216240.00
DURG-RIG,BUA,BUA ADV STR,216462.00
DURG-RIG,BUA,GATE INNR DIST,217804.00
DURG-RIG,BUA,GATE SIG,218664.00
DURG-RIG,BUA,L XING:326,218878.00
DURG-RIG,BUA,IB DIST,219508.00
DURG-RIG,BUA,IB INNR DIST,220685.00
DURG-RIG,BUA,JDDA PH,221100.00
DURG-RIG,BUA,IB,221661.00
DURG-RIG,BUA,GATE SIG,222292.00
DURG-RIG,BUA,L XING:324,222534.00
DURG-RIG,BUA,SKT DIST,227474.00
DURG-RIG,BUA,SKT INNR DIST,228512.00
DURG-RIG,BUA,SKT HOME,229842.00
DURG-RIG,SKT,SKT STR,231424.00
DURG-RIG,SKT,L XING:321,231505.00
DURG-RIG,SKT,SKT ADV STR,232111.00
DURG-RIG,SKT,L XING:320,232244.00
DURG-RIG,SKT,IB DIST,232692.00
DURG-RIG,SKT,IB INNR DIST,233459.00
DURG-RIG,SKT,IB,234373.00
DURG-RIG,SKT,JDI DIST,237348.00
DURG-RIG,SKT,NEU SEC AHEAD,238212.00
DURG-RIG,SKT,JDI INNR DIST,238425.00
DURG-RIG,SKT,JDI HOME,239457.00
DURG-RIG,JDI,JDI STR,240879.00
DURG-RIG,JDI,L XING:306,241358.00
DURG-RIG,JDI,KHS DIST,242464.00
DURG-RIG,JDI,KHS INNR DIST,243515.00
DURG-RIG,JDI,KHS HOME,244811.00
DURG-RIG,JDI,L XING:310,245638.00
DURG-RIG,KHS,KHS STR,247027.00
DURG-RIG,KHS,KHS ADV STR,247066.00
DURG-RIG,KHS,NEU SEC AHEAD,247403.00
DURG-RIG,KHS,GATE INNR DIST,247535.00
DURG-RIG,KHS,GATE SIG,248413.00
DURG-RIG,KHS,L XING:311,248579.00
DURG-RIG,KHS,IB,248867.00
DURG-RIG,KHS,ROB DIST,250698.00
DURG-RIG,KHS,ROB INNR DIST,251770.00
DURG-RIG,KHS,ROB HOME,252791.00
DURG-RIG,ROB,ROB STR,254934.00
DURG-RIG,ROB,L XING:305,255264.00
DURG-RIG,ROB,SPGL INNR DIST,256245.00
DURG-RIG,ROB,SPGL HOME,257609.00
DURG-RIG,ROB,L XING:303,257778.00
DURG-RIG,SPGCL,SPGCL STR,258150.00
DURG-RIG,SPGCL,GATE SIG,259591.00
DURG-RIG,SPGCL,L XING:301,259735.00
DURG-RIG,SPGCL,BEF DIST,260619.00
DURG-RIG,SPGCL,BEF INNR DIST,261569.00
DURG-RIG,SPGCL,BEF HOME,262572.00
DURG-RIG,SPGCL,L XING:299,262936.00
DURG-RIG,BEF,BEF STR,263776.00
DURG-RIG,BEF,L XING:298,264009.00
DURG-RIG,BEF,BEF INT STR,264416.00
DURG-RIG,BEF,BEF ADV STR,264898.00
DURG-RIG,BEF,L XING:297,266067.00
DURG-RIG,BEF,IB INNR DIST,266588.00
DURG-RIG,BEF,IB,268021.00
DURG-RIG,BEF,KDTR DIST,269268.00
DURG-RIG,BEF,KDTR INNR DIST,270119.00
DURG-RIG,BEF,KDTR HOME,271073.00
DURG-RIG,BEF,L XING:293,271256.00
DURG-RIG,KDTR,KDTR STR,272886.00
DURG-RIG,KDTR,KDTR ADV STR,273405.00
DURG-RIG,KDTR,JSPL HOME,274507.00
DURG-RIG,JSPL,JSPL STR,275668.00
DURG-RIG,JSPL,JSPL ADV STR,275936.00
DURG-RIG,JSPL,RIG DIST,276566.00
DURG-RIG,JSPL,RIG INNR DIST,277667.00
DURG-RIG,JSPL,NEU SEC AHEAD,278316.00
DURG-RIG,JSPL,RIG HOME,279052.00
DURG-RIG,RIG,RIG STR,280898.00
DURG-GAD,DURG,DURG STR,0.00
DURG-GAD,DURG,DURG INT STR,484.00
DURG-GAD,DURG,DURG ADV STR,750.00
DURG-GAD,DURG,DLBS HOME,1334.00
DURG-GAD,DURG,DLBS STR,2319.00
DURG-GAD,DURG,BQR HOME,3295.00
DURG-GAD,BQR,BQR STR,4444.00
DURG-GAD,BQR,BQR ADV STR,5248.00
DURG-GAD,BQR,A:A374,6422.00
DURG-GAD,BQR,A:A376,7745.00
DURG-GAD,BQR,BPHB PH,8418.00
DURG-GAD,BQR,A:A378,8825.00
DURG-GAD,BQR,SA G:A380,9878.00
DURG-GAD,BQR,L XING:440,10154.00
DURG-GAD,BQR,A:A382,10910.00
DURG-GAD,BQR,NEU SEC,11321.00
DURG-GAD,BQR,BIA HOME,11897.00
DURG-GAD,BQR,BIA REP,13232.00
DURG-GAD,BIA,BIA STR,13750.00
DURG-GAD,BIA,BIA ADV STR,14181.00
DURG-GAD,BIA,DBEC HOME,15648.00
DURG-GAD,BIA,DBEC STR,16976.00
DURG-GAD,BIA,DBEC ADV STR,17447.00
DURG-GAD,BIA,DCBIN HOME,17629.00
DURG-GAD,DCBIN,DCBIN STR,18637.00
DURG-GAD,DCBIN,DCBIN ADV STR,18923.00
DURG-GAD,DCBIN,A:A388,20109.00
DURG-GAD,DCBIN,ACBIN HOME,21185.00
DURG-GAD,ACBIN,ACBIN STR,22260.00
DURG-GAD,ACBIN,ACBIN ADV STR,22496.00
DURG-GAD,ACBIN,KMI HOME,22991.00
DURG-GAD,ACBIN,L XING:430,23164.00
DURG-GAD,KMI,KMI STR,24524.00
DURG-GAD,KMI,KMI ADV STR,24934.00
DURG-GAD,KMI,L XING:429,25208.00
DURG-GAD,KMI,A:A394,26340.00
DURG-GAD,KMI,A:A396,27701.00
DURG-GAD,KMI,NEU SEC,28592.00
DURG-GAD,KMI,SZB HOME,29144.00
DURG-GAD,SZB,SZB STR,30512.00
DURG-GAD,SZB,SZB ADV STR,31146.00
DURG-GAD,SZB,A:A398,32155.00
DURG-GAD,SZB,SA G:A400,32846.00
DURG-GAD,SZB,L XING:419,33066.00
DURG-GAD,SZB,SRWN PH,33495.00
DURG-GAD,SZB,A:A402,34229.00
DURG-GAD,SZB,R HOME,35229.00
DURG-GAD,R,R STR,36629.00
DURG-GAD,R,R ADV STR,37249.00
DURG-GAD,R,GATE SIG,38007.00
DURG-GAD,R,L XING:417,38196.00
DURG-GAD,R,WRS PH,38934.00
DURG-GAD,R,URK INNR,39113.00
DURG-GAD,R,URK HOME,40100.00
DURG-GAD,R,L XING:415,40329.00
DURG-GAD,URK,URK STR,41631.00
DURG-GAD,URK,L XING:414,42000.00
DURG-GAD,URK,URK ADV STR,42473.00
DURG-GAD,URK,NEU SEC,43045.00
DURG-GAD,URK,IB-INR-DIST,43560.00
DURG-GAD,URK,IBH SIG,44570.00
DURG-GAD,URK,MDH DIST,45552.00
DURG-GAD,URK,MDH INNR DIST,46533.00
DURG-GAD,URK,MDH HOME,47668.00
DURG-GAD,MDH,MDH STR,49065.00
DURG-GAD,MDH,MDH ADV STR,49397.00
DURG-GAD,MDH,IB DIST,52206.00
DURG-GAD,MDH,IB INNR DIST,53088.00
DURG-GAD,MDH,IBH SIG,54177.00
DURG-GAD,MDH,SLH DISTANT,57178.00
DURG-GAD,MDH,L XING:406,57969.00
DURG-GAD,MDH,SLH INNR DIST,58198.00
DURG-GAD,MDH,SLH HOME,59355.00
DURG-GAD,MDH,L XING:405,59711.00
DURG-GAD,SLH,SLH STR,60823.00
DURG-GAD,SLH,SLH ADV STR,61301.00
DURG-GAD,SLH,GATE SIG,62518.00
DURG-GAD,SLH,L XING:404,62702.00
DURG-GAD,SLH,IBH SIG,63522.00
DURG-GAD,SLH,GATE SIG,64344.00
DURG-GAD,SLH,L XING:403,64532.00
DURG-GAD,SLH,GATE INNR,65728.00
DURG-GAD,SLH,GATE SIG,66709.00
DURG-GAD,SLH,L XING:401,66891.00
DURG-GAD,SLH,BKTHW HOME,67164.00
DURG-GAD,BKTHW,BKTHW STR,67831.00
DURG-GAD,BKTHW,BKTHE HOME,69383.00
DURG-GAD,BKTHE,BKTHE STR,70545.00
DURG-GAD,BKTHE,TLD DISTANT,71658.00
DURG-GAD,BKTHE,L XING:399,72568.00
DURG-GAD,BKTHE,TLD INNR DIST,72658.00
DURG-GAD,BKTHE,TLD HOME,73919.00
DURG-GAD,BKTHE,L XING:398,74158.00
DURG-GAD,TLD,TLD STR,75127.00
DURG-GAD,TLD,TLD ADV STR,75760.00
DURG-GAD,TLD,NEU SEC,77129.00
DURG-GAD,TLD,IB DIST,77568.00
DURG-GAD,TLD,L XING:395,78528.00
DURG-GAD,TLD,L XING:394,79594.00
DURG-GAD,TLD,GATE DIST,81109.00
DURG-GAD,TLD,GATE INNR DIST,82232.00
DURG-GAD,TLD,GATE SIG,83224.00
DURG-GAD,TLD,L XING:392,83426.00
DURG-GAD,TLD,HN HOME,84438.00
DURG-GAD,TLD,L XING:391,85002.00
DURG-GAD,TLD,HN REP,85446.00
DURG-GAD,HN,HN STR,85920.00
DURG-GAD,HN,HN INT STR,86830.00
DURG-GAD,HN,HN INT STR,87193.00
DURG-GAD,HN,L XING:390,87323.00
DURG-GAD,HN,HN ADV STR,87790.00
DURG-GAD,HN,IB DIST,90584.00
DURG-GAD,HN,L XING:389,91000.00
DURG-GAD,HN,IB-INR-DIST,91654.00
DURG-GAD,HN,IBH SIG,92648.00
DURG-GAD,HN,GATE INNR DIST,94030.00
DURG-GAD,HN,GATE SIG,95053.00
DURG-GAD,HN,L XING:387,95232.00
DURG-GAD,HN,GATE INNR DIST,95796.00
DURG-GAD,HN,GATE SIG,96844.00
DURG-GAD,HN,L XING:386,97021.00
DURG-GAD,HN,BYT INNR DIST,97833.00
DURG-GAD,HN,BYT HOME,98932.00
DURG-GAD,HN,L XING:385,99065.00
DURG-GAD,HN,BYT INT HOME,99940.00
DURG-GAD,BYT,BYT STR,101159.00
DURG-GAD,BYT,BYT ADV STR,101811.00
